0.3079209,0.50822014,0.28417405,0.53442603,0.17150535,0.78195703,0.34414423,0.28425738,0.4828127,0.32373345,-0.24396001,-0.37290934,0.34258682,-0.84555155,-0.07207927,-0.7036075,0.41983798,-0.86320853,0.010411726,0.36107287,-0.41045487,0.12781388,-0.7220313,-0.35815436,0.057429604,0.24387138,-0.1612074,0.21308501,0.30380833,0.53317016,0.16708697,-0.3273784
-0.77926564,-0.11380084,0.5386128,-0.37147096,0.23684978,0.40269637,0.25008157,-0.39015046,0.22458713,-0.4101761,0.03877949,-0.30465627,-0.27715904,0.3958227,0.17644072,0.4066224,-0.34031355,0.40028858,-0.03944906,-0.23684779,0.20357774,-0.11484117,-0.4991172,0.059231415,-0.1933917,-0.17997059,-0.32927772,0.33589867,0.3258789,0.1361594,0.14653887,-0.2439719
0.6217899,-0.1642249,-0.21078128,-0.33093673,-0.029832115,0.45177624,0.20455816,0.81124115,0.09136729,-0.5420513,-0.37451035,-0.7157302,0.7049728,-0.5873259,0.09216196,-0.09774983,-0.35049617,-0.003411457,0.04177285,0.060028553,0.13328123,0.1231841,-0.33184123,-0.19463027,0.05996561,-0.21744798,-0.62629926,0.049645014,0.36286452,0.19620633,0.4374856,-0.16531347
-0.6058872,-0.025926083,0.47983685,0.4824513,-0.09593206,0.7401619,0.14566119,-0.34830505,0.33033097,-0.5219026,-0.063193135,0.26350164,-0.43581116,0.47330937,0.1530636,0.10707443,0.016169095,0.2028554,0.004745705,-0.71014005,0.44999942,-0.29857296,0.38545212,-0.43151608,-0.14310138,-0.2141966,-0.47543237,0.14957322,0.5432227,-0.4010484,0.813505,0.21021079
0.3936122,-0.39593947,-0.21723196,-0.32898656,-0.22069815,0.019073382,0.19071881,0.4862963,0.37835068,-0.4434993,-0.05124572,-0.42380932,0.36100104,0.2604746,-0.07996263,0.10167629,-0.41508514,0.23696147,0.168323,-0.2160663,0.14592771,-0.3475292,-0.13830501,-0.39168555,0.24627993,-0.3111958,-0.3517335,-0.27092844,0.3626021,-0.12823543,0.47400892,0.079219386
0.015580462,0.28397977,0.17465973,0.17408426,0.24756776,0.082650624,0.42805547,0.11782581,0.06521955,-0.31810534,0.10963412,0.19679555,-0.34791407,0.14507298,-0.40725878,-0.086189374,-0.38636813,0.025262639,-0.19446918,-0.25330585,0.17019482,0.15513813,0.18932587,0.019603044,-0.25200787,-0.15205663,-0.17681222,-0.48524594,0.018277802,-0.09561627,0.12656817,0.0059461105
-0.01583736,0.0140479235,0.010947903,0.0008946052,0.003757088,-0.00029973255,0.016406551,0.018130101,-0.0094794035,-0.0037973858,0.0018329826,-0.010235011,-0.015154759,0.007386979,0.018997634,0.007448165,0.00015694002,-0.018723289,-0.0018237144,0.00028820348,-0.0045562023,-0.020735385,-0.0070062024,-0.013525896,-0.004687285,0.003182461,-0.017545,-0.019460281,-0.009754676,0.011125533,0.009179794,0.025150761
-0.008927064,0.012080252,0.014254824,0.0011684903,-0.0031867498,0.008892878,0.009650002,0.009410463,-0.010662627,-0.018801272,0.008149287,-0.0049284496,-0.0065015643,-0.009570864,0.008381405,0.01233736,-0.0021446138,-0.0065452373,-0.01236047,0.01313729,0.015098985,-0.0014658356,-0.00877124,-0.0057819774,-0.012725225,0.0133246705,-0.009910518,0.003938649,0.014742111,0.0018045611,0.0054187244,0.011518848
-0.01583736,0.0140479235,0.010947903,0.0008946052,0.003757088,-0.00029973255,0.016406551,0.018130101,-0.0094794035,-0.0037973858,0.0018329826,-0.010235011,-0.015154759,0.007386979,0.018997634,0.007448165,0.00015694002,-0.018723289,-0.0018237144,0.00028820348,-0.0045562023,-0.020735385,-0.0070062024,-0.013525896,-0.004687285,0.003182461,-0.017545,-0.019460281,-0.009754676,0.011125533,0.009179794,0.025150761
-0.008927064,0.012080252,0.014254824,0.0011684903,-0.0031867498,0.008892878,0.009650002,0.009410463,-0.010662627,-0.018801272,0.008149287,-0.0049284496,-0.0065015643,-0.009570864,0.008381405,0.01233736,-0.0021446138,-0.0065452373,-0.01236047,0.01313729,0.015098985,-0.0014658356,-0.00877124,-0.0057819774,-0.012725225,0.0133246705,-0.009910518,0.003938649,0.014742111,0.0018045611,0.0054187244,0.011518848
-0.01583736,0.0140479235,0.010947903,0.0008946052,0.003757088,-0.00029973255,0.016406551,0.018130101,-0.0094794035,-0.0037973858,0.0018329826,-0.010235011,-0.015154759,0.007386979,0.018997634,0.007448165,0.00015694002,-0.018723289,-0.0018237144,0.00028820348,-0.0045562023,-0.020735385,-0.0070062024,-0.013525896,-0.004687285,0.003182461,-0.017545,-0.019460281,-0.009754676,0.011125533,0.009179794,0.025150761
-0.008927064,0.012080252,0.014254824,0.0011684903,-0.0031867498,0.008892878,0.009650002,0.009410463,-0.010662627,-0.018801272,0.008149287,-0.0049284496,-0.0065015643,-0.009570864,0.008381405,0.01233736,-0.0021446138,-0.0065452373,-0.01236047,0.01313729,0.015098985,-0.0014658356,-0.00877124,-0.0057819774,-0.012725225,0.0133246705,-0.009910518,0.003938649,0.014742111,0.0018045611,0.0054187244,0.011518848
-0.01583736,0.0140479235,0.010947903,0.0008946052,0.003757088,-0.00029973255,0.016406551,0.018130101,-0.0094794035,-0.0037973858,0.0018329826,-0.010235011,-0.015154759,0.007386979,0.018997634,0.007448165,0.00015694002,-0.018723289,-0.0018237144,0.00028820348,-0.0045562023,-0.020735385,-0.0070062024,-0.013525896,-0.004687285,0.003182461,-0.017545,-0.019460281,-0.009754676,0.011125533,0.009179794,0.025150761
-0.008927064,0.012080252,0.014254824,0.0011684903,-0.0031867498,0.008892878,0.009650002,0.009410463,-0.010662627,-0.018801272,0.008149287,-0.0049284496,-0.0065015643,-0.009570864,0.008381405,0.01233736,-0.0021446138,-0.0065452373,-0.01236047,0.01313729,0.015098985,-0.0014658356,-0.00877124,-0.0057819774,-0.012725225,0.0133246705,-0.009910518,0.003938649,0.014742111,0.0018045611,0.0054187244,0.011518848
-0.01583736,0.0140479235,0.010947903,0.0008946052,0.003757088,-0.00029973255,0.016406551,0.018130101,-0.0094794035,-0.0037973858,0.0018329826,-0.010235011,-0.015154759,0.007386979,0.018997634,0.007448165,0.00015694002,-0.018723289,-0.0018237144,0.00028820348,-0.0045562023,-0.020735385,-0.0070062024,-0.013525896,-0.004687285,0.003182461,-0.017545,-0.019460281,-0.009754676,0.011125533,0.009179794,0.025150761
-0.008927064,0.012080252,0.014254824,0.0011684903,-0.0031867498,0.008892878,0.009650002,0.009410463,-0.010662627,-0.018801272,0.008149287,-0.0049284496,-0.0065015643,-0.009570864,0.008381405,0.01233736,-0.0021446138,-0.0065452373,-0.01236047,0.01313729,0.015098985,-0.0014658356,-0.00877124,-0.0057819774,-0.012725225,0.0133246705,-0.009910518,0.003938649,0.014742111,0.0018045611,0.0054187244,0.011518848
-0.01583736,0.0140479235,0.010947903,0.0008946052,0.003757088,-0.00029973255,0.016406551,0.018130101,-0.0094794035,-0.0037973858,0.0018329826,-0.010235011,-0.015154759,0.007386979,0.018997634,0.007448165,0.00015694002,-0.018723289,-0.0018237144,0.00028820348,-0.0045562023,-0.020735385,-0.0070062024,-0.013525896,-0.004687285,0.003182461,-0.017545,-0.019460281,-0.009754676,0.011125533,0.009179794,0.025150761
-0.008927064,0.012080252,0.014254824,0.0011684903,-0.0031867498,0.008892878,0.009650002,0.009410463,-0.010662627,-0.018801272,0.008149287,-0.0049284496,-0.0065015643,-0.009570864,0.008381405,0.01233736,-0.0021446138,-0.0065452373,-0.01236047,0.01313729,0.015098985,-0.0014658356,-0.00877124,-0.0057819774,-0.012725225,0.0133246705,-0.009910518,0.003938649,0.014742111,0.0018045611,0.0054187244,0.011518848
-0.01583736,0.0140479235,0.010947903,0.0008946052,0.003757088,-0.00029973255,0.016406551,0.018130101,-0.0094794035,-0.0037973858,0.0018329826,-0.010235011,-0.015154759,0.007386979,0.018997634,0.007448165,0.00015694002,-0.018723289,-0.0018237144,0.00028820348,-0.0045562023,-0.020735385,-0.0070062024,-0.013525896,-0.004687285,0.003182461,-0.017545,-0.019460281,-0.009754676,0.011125533,0.009179794,0.025150761
-0.008927064,0.012080252,0.014254824,0.0011684903,-0.0031867498,0.008892878,0.009650002,0.009410463,-0.010662627,-0.018801272,0.008149287,-0.0049284496,-0.0065015643,-0.009570864,0.008381405,0.01233736,-0.0021446138,-0.0065452373,-0.01236047,0.01313729,0.015098985,-0.0014658356,-0.00877124,-0.0057819774,-0.012725225,0.0133246705,-0.009910518,0.003938649,0.014742111,0.0018045611,0.0054187244,0.011518848
-0.01583736,0.0140479235,0.010947903,0.0008946052,0.003757088,-0.00029973255,0.016406551,0.018130101,-0.0094794035,-0.0037973858,0.0018329826,-0.010235011,-0.015154759,0.007386979,0.018997634,0.007448165,0.00015694002,-0.018723289,-0.0018237144,0.00028820348,-0.0045562023,-0.020735385,-0.0070062024,-0.013525896,-0.004687285,0.003182461,-0.017545,-0.019460281,-0.009754676,0.011125533,0.009179794,0.025150761
-0.008927064,0.012080252,0.014254824,0.0011684903,-0.0031867498,0.008892878,0.009650002,0.009410463,-0.010662627,-0.018801272,0.008149287,-0.0049284496,-0.0065015643,-0.009570864,0.008381405,0.01233736,-0.0021446138,-0.0065452373,-0.01236047,0.01313729,0.015098985,-0.0014658356,-0.00877124,-0.0057819774,-0.012725225,0.0133246705,-0.009910518,0.003938649,0.014742111,0.0018045611,0.0054187244,0.011518848
-0.01583736,0.0140479235,0.010947903,0.0008946052,0.003757088,-0.00029973255,0.016406551,0.018130101,-0.0094794035,-0.0037973858,0.0018329826,-0.010235011,-0.015154759,0.007386979,0.018997634,0.007448165,0.00015694002,-0.018723289,-0.0018237144,0.00028820348,-0.0045562023,-0.020735385,-0.0070062024,-0.013525896,-0.004687285,0.003182461,-0.017545,-0.019460281,-0.009754676,0.011125533,0.009179794,0.025150761
-0.008927064,0.012080252,0.014254824,0.0011684903,-0.0031867498,0.008892878,0.009650002,0.009410463,-0.010662627,-0.018801272,0.008149287,-0.0049284496,-0.0065015643,-0.009570864,0.008381405,0.01233736,-0.0021446138,-0.0065452373,-0.01236047,0.01313729,0.015098985,-0.0014658356,-0.00877124,-0.0057819774,-0.012725225,0.0133246705,-0.009910518,0.003938649,0.014742111,0.0018045611,0.0054187244,0.011518848
-0.01583736,0.0140479235,0.010947903,0.0008946052,0.003757088,-0.00029973255,0.016406551,0.018130101,-0.0094794035,-0.0037973858,0.0018329826,-0.010235011,-0.015154759,0.007386979,0.018997634,0.007448165,0.00015694002,-0.018723289,-0.0018237144,0.00028820348,-0.0045562023,-0.020735385,-0.0070062024,-0.013525896,-0.004687285,0.003182461,-0.017545,-0.019460281,-0.009754676,0.011125533,0.009179794,0.025150761
