-0.11038551,-0.29314208,-0.29203594,-0.009255421,-0.027592639,-0.1519694,-0.72031677,-0.8422354,0.51007754,-0.23774621,0.80800134,0.46195862,0.38261732,0.8440992,0.5708451,0.8543127,-0.68923074,0.7170425,0.5601423,0.06908122,0.80800134,0.46195862,0.38261732,0.8440992,0.5708451,0.8543127,-0.68923074,0.7170425,0.5601423,0.06908122,-0.089301236,0.22602105,0.15245296,0.0009643708,-0.25366017,0.22555418,0.14792195,-0.22197789,0.34522966,-0.040750403,-0.2595979,0.15316522,0.25024417,0.0035180692,-0.31954795,0.9568891,0.96400434,0.23319767,0.3455065,-0.07588249,0.29266074,-0.57361645,0.30142066,0.97856706,-0.99725413,0.6728196,-0.28387415,-0.115430504,0.65230024,0.5578346,1.0,0.0
0.39873552,-0.2715552,-0.6247226,0.89871603,-0.106498145,-0.38191617,-0.25002837,-0.23263569,-0.64515257,-0.71066666,-0.6763188,-0.36887705,-0.33791462,0.3236156,-0.49241945,-0.9984144,-0.7493486,0.25172648,-0.98319775,0.93688625,0.80800134,0.46195862,0.38261732,0.8440992,0.5708451,0.8543127,-0.68923074,0.7170425,0.5601423,0.06908122,0.07527981,0.060553588,-0.40587384,0.053305496,0.2525138,0.05439485,0.040260464,0.07086983,-0.12604676,0.06622872,-0.048290662,0.21501046,-0.39557758,-0.053622093,0.5397125,0.37068987,-0.10788059,-0.18656516,-0.9493425,0.65840244,-0.88659334,-0.52288294,0.7505317,-0.10797334,0.14073324,-0.8341739,0.24054217,-0.8939414,-0.31277823,0.91369724,0.0,0.0
0.203195,-0.122612745,0.080764286,0.7182958,0.71220636,-0.68758184,-0.48051077,0.8432669,-0.05193844,-0.43976584,0.80800134,0.46195862,0.38261732,0.8440992,0.5708451,0.8543127,-0.68923074,0.7170425,0.5601423,0.06908122,0.39873552,-0.2715552,-0.6247226,0.89871603,-0.106498145,-0.38191617,-0.25002837,-0.23263569,-0.64515257,-0.71066666,0.4039409,-0.6066824,-0.42526475,-0.077359565,0.3250843,-0.026324242,0.2587051,-0.12882292,0.49597365,0.086423025,-0.23978691,0.022552514,-0.77034914,0.09829266,-0.008357077,0.9568891,0.96400434,0.23319767,0.3455065,-0.07588249,0.29266074,-0.57361645,0.30142066,0.97856706,-0.99725413,0.6728196,-0.28387415,-0.115430504,0.65230024,0.5578346,1.0,0.0
-0.11038551,-0.29314208,-0.29203594,-0.009255421,-0.027592639,-0.1519694,-0.72031677,-0.8422354,0.51007754,-0.23774621,-0.11038551,-0.29314208,-0.29203594,-0.009255421,-0.027592639,-0.1519694,-0.72031677,-0.8422354,0.51007754,-0.23774621,0.80800134,0.46195862,0.38261732,0.8440992,0.5708451,0.8543127,-0.68923074,0.7170425,0.5601423,0.06908122,-0.29679653,0.59564984,0.08530632,-0.12082458,0.0352349,0.042376317,-0.21844177,0.5953697,0.14936599,-0.63773423,0.014506829,-0.2754327,-0.5524029,0.061939865,-0.007198079,0.37068987,-0.10788059,-0.18656516,-0.9493425,0.65840244,-0.88659334,-0.52288294,0.7505317,-0.10797334,0.14073324,-0.8341739,0.24054217,-0.8939414,-0.31277823,0.91369724,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
