0,1,2,3,4
0.3587477505207062,0.35683733224868774,0.3363921344280243,0.27202603220939636,0.3463112711906433
0.2749249041080475,0.31228652596473694,0.32105380296707153,0.2632599472999573,0.28225797414779663
0.2659519910812378,0.29554152488708496,0.30912718176841736,0.2525922656059265,0.27256181836128235
0.2588297426700592,0.2856106758117676,0.2994703948497772,0.24665310978889465,0.26609086990356445
0.25037527084350586,0.27291935682296753,0.28999802470207214,0.24202440679073334,0.2578835189342499
0.24252724647521973,0.2663736045360565,0.2845648527145386,0.2345094233751297,0.24901321530342102
0.2297154664993286,0.25671640038490295,0.27908939123153687,0.22806796431541443,0.24259163439273834
0.2264406383037567,0.2483285516500473,0.26950547099113464,0.22295932471752167,0.2380070835351944
0.22092854976654053,0.24204504489898682,0.2590639591217041,0.22026659548282623,0.234087735414505
0.21511580049991608,0.23635627329349518,0.25379785895347595,0.21563467383384705,0.2278185337781906
0.21012529730796814,0.22960864007472992,0.24627253413200378,0.21111896634101868,0.22366680204868317
0.2040274441242218,0.22459185123443604,0.24168531596660614,0.2053648829460144,0.2180946320295334
0.2002740502357483,0.21936191618442535,0.23506948351860046,0.20329749584197998,0.21305829286575317
0.19751285016536713,0.21430933475494385,0.2290811538696289,0.20103463530540466,0.2087692767381668
0.19177204370498657,0.20950275659561157,0.22445856034755707,0.19666247069835663,0.2057914137840271
0.19054828584194183,0.20814067125320435,0.21994003653526306,0.19268515706062317,0.20139600336551666
0.18935680389404297,0.20308998227119446,0.21168427169322968,0.19149504601955414,0.20003589987754822
0.1852354109287262,0.20002609491348267,0.21123722195625305,0.18857234716415405,0.1955375075340271
0.1835797131061554,0.1961197406053543,0.20688773691654205,0.18709640204906464,0.1911640465259552
0.18278439342975616,0.19323495030403137,0.2037334144115448,0.18675191700458527,0.18978597223758698
0.18020415306091309,0.19168943166732788,0.19976739585399628,0.18221408128738403,0.1851607859134674
0.17771892249584198,0.18965670466423035,0.1955728828907013,0.18230508267879486,0.18605555593967438
0.17790351808071136,0.18797867000102997,0.1936766356229782,0.1807209551334381,0.18306519091129303
0.175323486328125,0.18401242792606354,0.1900843381881714,0.1762518733739853,0.18215417861938477
0.17575238645076752,0.18101881444454193,0.1872066855430603,0.17690253257751465,0.18113544583320618
0.17301219701766968,0.18012389540672302,0.1871342658996582,0.17631642520427704,0.17865735292434692
0.17423555254936218,0.181552454829216,0.18513144552707672,0.17248791456222534,0.1766495704650879
0.17308031022548676,0.17749762535095215,0.18319909274578094,0.1724967062473297,0.17514008283615112
0.1717587411403656,0.17506687343120575,0.17901945114135742,0.1710350066423416,0.17486652731895447
0.17035993933677673,0.1742939054965973,0.1806543469429016,0.17244909703731537,0.17424413561820984
0.16932308673858643,0.17324155569076538,0.1775665283203125,0.17069070041179657,0.17222829163074493
0.16894583404064178,0.1718846559524536,0.17345274984836578,0.16800256073474884,0.17195484042167664
0.16891662776470184,0.16902776062488556,0.1745738685131073,0.16817843914031982,0.17105644941329956
0.16773763298988342,0.16852691769599915,0.17411331832408905,0.1663133054971695,0.17098619043827057
0.16632382571697235,0.16801635921001434,0.17107632756233215,0.1666475534439087,0.1691236048936844
0.16539375483989716,0.168277308344841,0.17126864194869995,0.16414132714271545,0.1673281192779541
0.16469059884548187,0.16571013629436493,0.1686250865459442,0.16460071504116058,0.1679055392742157
0.16432024538516998,0.16481351852416992,0.1675962656736374,0.163393035531044,0.16614653170108795
0.16426968574523926,0.1655375361442566,0.16816465556621552,0.16325214505195618,0.1666634976863861
0.16279533505439758,0.16458268463611603,0.16648659110069275,0.1625044345855713,0.1671760082244873
,0.16267071664333344,0.16350004076957703,0.16165806353092194,0.16633932292461395
,0.16221897304058075,0.16285623610019684,0.16130724549293518,0.16434772312641144
,0.16028547286987305,0.163500115275383,0.16037195920944214,0.1644149124622345
,0.15821383893489838,0.1610689014196396,0.16061356663703918,0.16426779329776764
,,0.16050565242767334,0.16158722341060638,0.1621422916650772
,,0.16053809225559235,0.15877597033977509,0.16205313801765442
,,0.15996870398521423,0.1581040322780609,0.16137488186359406
,,0.16081933677196503,,0.15995383262634277
,,0.15779319405555725,,0.1601862758398056
,,0.1578199714422226,,0.15827012062072754
,,0.15789580345153809,,0.15859103202819824
,,0.15472511947155,,
,,0.15590502321720123,,
,,0.15718893706798553,,
,,0.1539638489484787,,
,,0.15374088287353516,,
,,0.15181975066661835,,
