0,1
0.49362504482269287,0.5019006729125977
0.5049630403518677,0.5023332834243774
0.5071184039115906,0.5032366514205933
0.5109437108039856,0.5044165253639221
0.5127477645874023,0.5080736875534058
0.5143052935600281,0.5100249648094177
0.5238728523254395,0.5090335607528687
0.5249960422515869,0.5147433876991272
0.5327873229980469,0.5205140709877014
0.5431009531021118,0.5259722471237183
0.545762836933136,0.531140923500061
0.5552552938461304,0.5399054288864136
0.5670890808105469,0.5410262942314148
0.5808804631233215,0.5588791370391846
0.5939576029777527,0.5712928175926208
0.6044436693191528,0.5839169025421143
0.6156792640686035,0.601280689239502
0.6276566982269287,0.6176135540008545
0.6398739218711853,0.6323742866516113
0.6487964987754822,0.6397626399993896
0.6642707586288452,0.6611692309379578
0.6686625480651855,0.671441912651062
0.6785732507705688,0.688025712966919
0.681190013885498,0.700491726398468
0.6905170679092407,0.7064816951751709
0.6941127777099609,0.7112069129943848
0.7002009153366089,0.7196019887924194
0.7063288688659668,0.724819004535675
0.7126126289367676,0.7277101874351501
0.7158758640289307,0.7331381440162659
0.7189590930938721,0.7355128526687622
0.7245752215385437,0.7387862801551819
0.7275469303131104,0.7402311563491821
0.728443443775177,0.7448875904083252
0.7357450723648071,0.745827853679657
0.7411641478538513,0.7505776286125183
0.7438523769378662,0.7516009211540222
0.7495865821838379,0.7529478669166565
0.7518844604492188,0.7540265917778015
0.7553693056106567,0.750364363193512
0.7626593708992004,0.7581787705421448
0.7655125856399536,0.7595911622047424
0.7676569223403931,0.7619069814682007
0.7722283601760864,0.7630172967910767
0.7750287055969238,0.7646862268447876
0.7763494253158569,0.7649016380310059
0.7773192524909973,0.7694836258888245
0.7807794809341431,0.7702428102493286
0.7825063467025757,0.7714214324951172
0.7850178480148315,0.7719759941101074
0.7861069440841675,0.7748492360115051
0.7841337323188782,0.774751603603363
0.786077618598938,0.7777503132820129
0.7888465523719788,0.7802620530128479
0.7901319265365601,0.7800976037979126
0.7908216714859009,0.7787297964096069
0.7932280898094177,0.7808718681335449
0.7941744327545166,0.7818984985351562
0.7942829728126526,0.7826348543167114
0.7945935726165771,0.783663809299469
0.7956261038780212,0.7842271327972412
0.7944941520690918,0.7870733737945557
0.7960413694381714,0.7870075702667236
0.7986158728599548,0.7896009683609009
0.7996941804885864,0.7888033390045166
0.7986527681350708,0.7877009510993958
0.7996290922164917,0.7919274568557739
0.8010866641998291,0.7925615310668945
0.8004485368728638,0.7914838194847107
0.8012372255325317,0.7931833863258362
0.8026317954063416,0.7938730716705322
0.8023895621299744,0.7950389385223389
