0,1,2,3
0.4992063641548157,0.5015183687210083,0.4976232647895813,0.4968509376049042
0.5009097456932068,0.5038957595825195,0.5028184056282043,0.4984862208366394
0.5013333559036255,0.5054522752761841,0.5039421319961548,0.4969934821128845
0.5051688551902771,0.5075491666793823,0.507932186126709,0.49947264790534973
0.5030118227005005,0.510555624961853,0.5124567151069641,0.5022907853126526
0.5033104419708252,0.5129650831222534,0.5179043412208557,0.5033689737319946
0.5049571394920349,0.5192739963531494,0.5221357941627502,0.5085642337799072
0.5109084844589233,0.5258231163024902,0.5297431945800781,0.5100667476654053
0.5091447830200195,0.5302187204360962,0.5436300039291382,0.517578125
0.5108645558357239,0.539877712726593,0.5567777156829834,0.5253337621688843
0.5131791830062866,0.5495620965957642,0.5747884511947632,0.532609760761261
0.5192082524299622,0.5568763017654419,0.5910579562187195,0.5419546365737915
0.523379921913147,0.5665361881256104,0.6049805879592896,0.5498887300491333
0.5280907154083252,0.5774506330490112,0.6201322674751282,0.5639004707336426
0.532717227935791,0.5857884883880615,0.6352789402008057,0.5755438208580017
0.5346838235855103,0.594476580619812,0.6425423622131348,0.5882095694541931
0.5436424612998962,0.6029775142669678,0.646210253238678,0.5991724133491516
0.553749680519104,0.6098572015762329,0.6557612419128418,0.6021773815155029
0.5550165772438049,0.6123318672180176,0.6586108803749084,0.6219001412391663
0.5629678964614868,0.6181740164756775,0.6662945747375488,0.6273472309112549
0.5577558279037476,0.6216720342636108,0.6687613725662231,0.6366382837295532
0.568464994430542,0.6267877817153931,0.669283926486969,0.6461527943611145
0.570376992225647,0.6284089088439941,0.679367184638977,0.6551854014396667
0.5786974430084229,0.6302763223648071,0.6869080066680908,0.661827802658081
0.5828705430030823,0.6316816210746765,0.6851142048835754,0.6696335077285767
0.5927708148956299,0.6391415596008301,0.6906117796897888,0.6750274896621704
0.5950367450714111,0.6418160200119019,0.6970291137695312,0.6782026290893555
0.5945057272911072,0.6430742144584656,0.6983890533447266,0.6842383742332458
0.6069790124893188,0.6453766822814941,0.7034463882446289,0.6903330683708191
0.6125203967094421,0.6488211154937744,0.708537220954895,0.6895240545272827
0.6144908666610718,0.6525638103485107,0.7121990919113159,0.6954679489135742
0.610796332359314,0.6534703373908997,0.7155582308769226,0.6983177661895752
0.6266765594482422,0.6516420841217041,0.722183346748352,0.7003243565559387
0.6318222880363464,0.6581022143363953,0.7246094942092896,0.7037351131439209
0.6349440217018127,0.6609643697738647,0.7294026613235474,0.7079659700393677
0.6373882293701172,0.6650312542915344,0.7348095178604126,0.70995032787323
0.6427809596061707,0.6662800312042236,0.7388591766357422,0.7152422070503235
0.6444109678268433,0.6701013445854187,0.7446515560150146,0.716841995716095
0.6526050567626953,0.6693271994590759,0.7455546855926514,0.7194485068321228
0.6569110155105591,0.6727473735809326,0.751180112361908,0.7237870693206787
0.657813549041748,0.6757025718688965,0.752180814743042,0.7266534566879272
0.6601487994194031,0.6789964437484741,0.7560861706733704,0.729577362537384
0.670437216758728,0.6800615787506104,0.7598460912704468,0.7284116148948669
0.6688552498817444,0.6825481057167053,0.7631551623344421,0.7370685935020447
0.6757599711418152,0.6842829585075378,0.76492840051651,0.7370395660400391
0.6757047176361084,0.6868858337402344,0.7695631980895996,0.7414193153381348
0.6761000156402588,0.6907165050506592,0.7710378170013428,0.743896484375
0.6867355108261108,0.6903591752052307,0.7737297415733337,0.7468076944351196
0.6892147064208984,0.6902186870574951,0.7738645076751709,0.7484798431396484
0.6942777633666992,0.6935347318649292,0.7770137786865234,0.7500054836273193
0.6941401958465576,0.6982356905937195,0.7757830619812012,0.7538465857505798
0.6989665627479553,0.6978251934051514,0.7807222604751587,0.7552161812782288
0.704612135887146,0.701752245426178,0.7811344861984253,0.7579525709152222
0.7124201059341431,0.7028408646583557,0.7823121547698975,0.7588374614715576
0.7098948955535889,0.7045067548751831,0.7848272919654846,0.762210488319397
0.7152485847473145,0.7060890197753906,0.7853974103927612,0.7619355320930481
0.7174108028411865,0.7073399424552917,0.7855391502380371,0.7647987604141235
0.7220495939254761,0.710608959197998,0.788330078125,0.7673262357711792
0.7226566672325134,0.7105612754821777,0.7894011735916138,0.7700122594833374
0.7246330976486206,0.7154247760772705,0.7903189063072205,0.7705419659614563
0.7265639305114746,0.7171841263771057,0.7900669574737549,0.7732117176055908
0.7282826900482178,0.7178369164466858,0.7914441823959351,0.7761459350585938
0.7338210344314575,0.7198233008384705,0.7925395965576172,0.7764892578125
0.7377910614013672,0.7219511270523071,0.7914202213287354,0.777919352054596
