0,1,2,3,4
0.2680671513080597,0.26527419686317444,0.26027822494506836,0.26563456654548645,0.2598969638347626
0.2598193883895874,0.2586824893951416,0.2579381465911865,0.2606906592845917,0.2577182948589325
0.25749680399894714,0.25666847825050354,0.2558557391166687,0.25795334577560425,0.2560790479183197
0.25555774569511414,0.2547767460346222,0.25416842103004456,0.25631096959114075,0.2545037269592285
0.2538805305957794,0.2532716989517212,0.2524414360523224,0.25459569692611694,0.2529624402523041
0.25253617763519287,0.25167250633239746,0.25065386295318604,0.2535526156425476,0.2519296705722809
0.25050774216651917,0.25087466835975647,0.24874134361743927,0.25197502970695496,0.2507055699825287
0.2494700402021408,0.24943502247333527,0.24729566276073456,0.2508450150489807,0.2498837262392044
0.24804918467998505,0.24831129610538483,0.24502243101596832,0.2500428259372711,0.24896536767482758
0.2467036098241806,0.2474086582660675,0.24279792606830597,0.2492942363023758,0.24836483597755432
0.24600356817245483,0.24669978022575378,0.24049033224582672,0.2484632134437561,0.24763545393943787
0.24466075003147125,0.24590909481048584,0.23807086050510406,0.24777813255786896,0.24701033532619476
0.24315036833286285,0.2453324943780899,0.23564766347408295,0.2471151351928711,0.2461942881345749
0.24185806512832642,0.2440306693315506,0.23376476764678955,0.24690866470336914,0.24583794176578522
0.24036327004432678,0.24285230040550232,0.2314334511756897,0.24659627676010132,0.245215505361557
0.2391335368156433,0.24128758907318115,0.23003850877285004,0.24581849575042725,0.24486975371837616
0.23780201375484467,0.23934493958950043,0.22843079268932343,0.24549390375614166,0.24414218962192535
0.23615442216396332,0.2369261234998703,0.22709155082702637,0.245000958442688,0.2434455156326294
0.23438537120819092,0.2342148870229721,0.22515013813972473,0.24480320513248444,0.24279803037643433
0.23241184651851654,0.23224665224552155,0.223918154835701,0.24436931312084198,0.24226582050323486
0.22981774806976318,0.2283802181482315,0.22201421856880188,0.2439768761396408,0.24149711430072784
0.2284090220928192,0.22546976804733276,0.22053122520446777,0.24363866448402405,0.24133509397506714
0.22627942264080048,0.22182556986808777,0.21964605152606964,0.24313277006149292,0.240597203373909
0.22484514117240906,0.21834701299667358,0.21837781369686127,0.2427353411912918,0.24011829495429993
0.22269538044929504,0.21671977639198303,0.21685779094696045,0.2425302118062973,0.2389436513185501
0.2215091586112976,0.21496985852718353,0.21533267199993134,0.241982564330101,0.23819786310195923
0.21986539661884308,0.21224825084209442,0.21392834186553955,0.24104298651218414,0.2379833608865738
0.21808508038520813,0.2104010134935379,0.212494894862175,0.2402539998292923,0.23721393942832947
0.21659168601036072,0.20921029150485992,0.21106666326522827,0.2397458851337433,0.23613058030605316
0.21537171304225922,0.2074565440416336,0.21039023995399475,0.23878870904445648,0.23540814220905304
0.2142026573419571,0.2064061164855957,0.20914968848228455,0.23803703486919403,0.2345910668373108
0.21224536001682281,0.20510542392730713,0.2075405716896057,0.23674799501895905,0.23411457240581512
0.21112996339797974,0.2042902559041977,0.20647874474525452,0.2360866665840149,0.23299385607242584
0.21022644639015198,0.20310501754283905,0.20495757460594177,0.23431876301765442,0.2323627918958664
0.2081655114889145,0.2025027871131897,0.204068124294281,0.23388095200061798,0.23145098984241486
0.20653080940246582,0.2009166181087494,0.20280835032463074,0.2328421026468277,0.22987139225006104
0.20505738258361816,0.20005959272384644,0.2016473263502121,0.2319934368133545,0.22869522869586945
0.2033603936433792,0.19982300698757172,0.20069126784801483,0.2315003126859665,0.2273072898387909
0.20200075209140778,0.19919933378696442,0.19977407157421112,0.23051682114601135,0.22565358877182007
0.20070309937000275,0.20011311769485474,0.19913384318351746,0.22953824698925018,0.2241779863834381
0.19834251701831818,0.19738546013832092,0.19813218712806702,0.228249192237854,0.22376039624214172
0.19700931012630463,0.19692033529281616,0.19775773584842682,0.22754813730716705,0.22134630382061005
0.1959063708782196,0.19595572352409363,0.19676807522773743,0.22688548266887665,0.22016271948814392
0.1942448914051056,0.19559021294116974,0.19561797380447388,0.22611361742019653,0.2181621789932251
0.19305139780044556,0.19486083090305328,0.19506771862506866,0.22482380270957947,0.21651585400104523
0.19195963442325592,0.19523271918296814,0.19445520639419556,0.2241497039794922,0.21565838158130646
0.19176898896694183,0.1927986443042755,0.19374163448810577,0.22365863621234894,0.2136784940958023
0.1904190629720688,0.1927001178264618,0.19325502216815948,0.22257854044437408,0.21284367144107819
0.18969500064849854,0.1919163316488266,0.19257771968841553,0.22172418236732483,0.2119530737400055
0.18845856189727783,0.1917792111635208,0.19206739962100983,0.22137215733528137,0.20992441475391388
0.1880606710910797,0.19067879021167755,0.19206178188323975,0.22002460062503815,0.20927831530570984
0.18831220269203186,0.19075733423233032,0.19105210900306702,0.2194003462791443,0.20750676095485687
0.18787935376167297,0.18964245915412903,0.19056259095668793,0.21870765089988708,0.2063855528831482
0.1865108162164688,0.1885744035243988,0.19050659239292145,0.21819372475147247,0.20600855350494385
0.1860080063343048,0.18824440240859985,0.1897459626197815,0.21740494668483734,0.2041807770729065
0.18550226092338562,0.188869446516037,0.189748615026474,0.21705195307731628,0.2035137414932251
0.18499629199504852,0.188043475151062,0.18904510140419006,0.21590811014175415,0.20185253024101257
0.1842660903930664,0.18761850893497467,0.18884645402431488,0.21483971178531647,0.20043468475341797
0.18407319486141205,0.18743667006492615,0.1890973597764969,0.21474012732505798,0.19937139749526978
0.18397052586078644,0.18685287237167358,0.18801826238632202,0.21389196813106537,0.19846923649311066
0.1835230588912964,0.18656858801841736,,0.21327771246433258,0.19752106070518494
0.18357473611831665,0.18524058163166046,,0.21240417659282684,0.1961580216884613
0.18335098028182983,0.18548254668712616,,0.21208462119102478,0.1954345405101776
0.18207727372646332,0.18432998657226562,,0.21117357909679413,0.19472284615039825
0.18160593509674072,0.18416376411914825,,0.21050973236560822,0.19378292560577393
0.18187278509140015,0.185294508934021,,0.20952552556991577,0.19304296374320984
0.18163342773914337,0.1831165850162506,,0.2084808051586151,0.1915210783481598
0.18102987110614777,0.18303929269313812,,0.2084633708000183,0.19133390486240387
0.1810435801744461,0.18336568772792816,,0.20725694298744202,0.18967093527317047
0.18068799376487732,0.18289828300476074,,0.20769822597503662,0.1891329437494278
0.18021665513515472,0.1822584867477417,,0.20618849992752075,0.18843886256217957
0.18031254410743713,0.18158391118049622,,0.2050923854112625,0.18761126697063446
,,,0.20446345210075378,0.18708769977092743
,,,0.20343981683254242,0.18677116930484772
,,,0.20323480665683746,0.1860176920890808
,,,0.20267540216445923,0.18533049523830414
,,,0.20130252838134766,0.18432442843914032
,,,0.20077209174633026,0.18341705203056335
,,,0.20032469928264618,0.18317554891109467
,,,0.19905351102352142,0.18301749229431152
,,,0.19820931553840637,0.1825786978006363
,,,0.19817784428596497,0.18189850449562073
,,,0.1974039375782013,0.18180349469184875
,,,0.19651445746421814,0.18040385842323303
,,,0.19514968991279602,0.18053202331066132
,,,0.19516529142856598,0.1797092854976654
,,,0.1947924792766571,0.17971636354923248
,,,0.19305022060871124,0.17856621742248535
,,,0.19200612604618073,0.17805437743663788
,,,0.1916096806526184,0.1779949963092804
,,,0.19151142239570618,0.17831608653068542
,,,0.19047944247722626,0.1784580796957016
,,,0.1900395005941391,0.17670492827892303
,,,0.18906401097774506,0.1764417141675949
,,,0.18871212005615234,0.17646685242652893
,,,0.18852517008781433,0.17586173117160797
,,,0.1872440129518509,0.175905242562294
,,,0.18682439625263214,0.17547935247421265
,,,0.1859235167503357,0.17548400163650513
,,,0.18531006574630737,0.1745859831571579
